"Name","Created","Runtime","End Time","Hostname","ID","Notes","Updated","Tags","model_name","checkpoint_dir","test_accuracy","test_f1","test_precision","test_recall","val_accuracy","val_f1","val_precision","val_recall"
"ar_model_train_ar_seed45","2024-10-09T02:22:00.000Z","193","2024-10-09T02:25:13.000Z","gr007.hpc.nyu.edu","of9gt0o8","-","2024-10-09T02:25:13.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_ar_seed45","0.470873786407767","0.4620043727809102","0.4873666093359446","0.470873786407767","0.5153061224489796","0.4951832492831501","0.5433078592850905","0.5153061224489796"
"ar_model_train_en_seed44","2024-10-09T01:01:09.000Z","250","2024-10-09T01:05:19.000Z","gr007.hpc.nyu.edu","srgnf4bm","-","2024-10-09T01:05:19.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_en_seed44","0.5304054054054054","0.5219586131225171","0.5233100558663029","0.5304054054054054","0.5300353356890459","0.5162094997535521","0.509580972841208","0.5300353356890459"
"ar_model_train_hi_seed43","2024-10-09T03:00:49.000Z","160","2024-10-09T03:03:29.000Z","gr007.hpc.nyu.edu","a9qejllb","-","2024-10-09T03:03:29.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_hi_seed43","0.34355828220858897","0.3035475301036368","0.29860346993700204","0.34355828220858897","0.3422818791946309","0.3114731038493028","0.37185897001333246","0.3422818791946309"
"ar_model_train_en_seed46","2024-10-09T01:09:31.000Z","250","2024-10-09T01:13:41.000Z","gr007.hpc.nyu.edu","a6wm7e56","-","2024-10-09T01:13:41.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_en_seed46","0.5472972972972973","0.5383943533951234","0.5408117882517259","0.5472972972972973","0.5477031802120141","0.5291692332838095","0.5305769779511308","0.5477031802120141"
"ar_model_train_en_seed45","2024-10-09T01:47:07.000Z","249","2024-10-09T01:51:16.000Z","gr007.hpc.nyu.edu","3jaah8ug","-","2024-10-09T01:51:16.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_en_seed45","0.3885135135135135","0.32110844786901127","0.29631733892297274","0.3885135135135135","0.3745583038869258","0.3391291745069327","0.3788923852019981","0.3745583038869258"
"ar_model_train_hi_seed42","2024-10-09T02:44:36.000Z","161","2024-10-09T02:47:17.000Z","gr007.hpc.nyu.edu","6tgnwpn1","-","2024-10-09T02:47:17.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_hi_seed42","0.3496932515337423","0.2776542856302943","0.4156831136496053","0.3496932515337423","0.3624161073825503","0.2996232541605318","0.31183666269182614","0.3624161073825503"
"ar_model_train_ru_seed42","2024-10-09T04:40:32.000Z","183","2024-10-09T04:43:35.000Z","gr007.hpc.nyu.edu","kxtqqv5o","-","2024-10-09T04:43:35.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_ru_seed42","0.2808988764044944","0.19088219138485257","0.35863403918179193","0.2808988764044944","0.29545454545454547","0.1908249158249158","0.15597098214285712","0.29545454545454547"
"ar_model_train_ar_seed42","2024-10-09T01:55:28.000Z","215","2024-10-09T01:59:03.000Z","gr007.hpc.nyu.edu","kxwrtmpk","-","2024-10-09T01:59:03.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_ar_seed42","0.5679611650485437","0.5664109788317786","0.5764840514346234","0.5679611650485437","0.6785714285714286","0.6813675967899597","0.695495300531413","0.6785714285714286"
"ar_model_train_ru_seed45","2024-10-09T04:34:24.000Z","182","2024-10-09T04:37:26.000Z","gr007.hpc.nyu.edu","ns49czom","-","2024-10-09T04:37:26.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_ru_seed45","0.34831460674157305","0.30533727671819355","0.3197082906133481","0.34831460674157305","0.3977272727272727","0.353769034717516","0.3800208453133985","0.3977272727272727"
"ar_model_train_ru_seed44","2024-10-09T04:46:38.000Z","182","2024-10-09T04:49:40.000Z","gr007.hpc.nyu.edu","x29dcebr","-","2024-10-09T04:49:40.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_ru_seed44","0.23595505617977527","0.15443790651801453","0.29149277688603525","0.23595505617977527","0.25","0.1733319266166808","0.2804105386886844","0.25"
"ar_model_train_fr_seed46","2024-10-09T03:37:22.000Z","174","2024-10-09T03:40:16.000Z","gr007.hpc.nyu.edu","05pihctj","-","2024-10-09T03:40:16.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_fr_seed46","0.4918918918918919","0.4572810082586275","0.5166397432969064","0.4918918918918919","0.4666666666666667","0.4250153432236603","0.45725282847234067","0.4666666666666667"
"ar_model_train_ru_seed45","2024-10-09T04:18:54.000Z","181","2024-10-09T04:21:55.000Z","gr007.hpc.nyu.edu","u55vhmj3","-","2024-10-09T04:21:55.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_ru_seed45","0.3707865168539326","0.3382400478079117","0.4070360591825723","0.3707865168539326","0.4090909090909091","0.35850095096534973","0.4101727865160605","0.4090909090909091"
"ar_model_train_en_seed43","2024-10-09T00:56:59.000Z","248","2024-10-09T01:01:07.000Z","gr007.hpc.nyu.edu","ldc4co0k","-","2024-10-09T01:01:07.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_en_seed43","0.5304054054054054","0.5214871464871464","0.5269151995409768","0.5304054054054054","0.5547703180212014","0.5335051200928111","0.5728575394171915","0.5547703180212014"
"ar_model_train_ru_seed46","2024-10-09T04:21:56.000Z","181","2024-10-09T04:24:57.000Z","gr007.hpc.nyu.edu","ngtv5wa2","-","2024-10-09T04:24:57.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_ru_seed46","0.3258426966292135","0.2975558955735191","0.3341490856866374","0.3258426966292135","0.4090909090909091","0.3800201157538114","0.4101413066838598","0.4090909090909091"
"ar_model_train_en_seed43","2024-10-09T01:17:53.000Z","248","2024-10-09T01:22:01.000Z","gr007.hpc.nyu.edu","lkj3inwk","-","2024-10-09T01:22:01.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_en_seed43","0.4831081081081081","0.4349483771080867","0.4796693540743959","0.4831081081081081","0.5335689045936396","0.4682231138619458","0.467135421640722","0.5335689045936396"
"ar_model_train_ru_seed43","2024-10-09T04:12:45.000Z","183","2024-10-09T04:15:48.000Z","gr007.hpc.nyu.edu","z6frnlts","-","2024-10-09T04:15:48.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_ru_seed43","0.34831460674157305","0.3146082955974369","0.38903001682679256","0.34831460674157305","0.4034090909090909","0.3555939304446623","0.3249245946963773","0.4034090909090909"
"ar_model_train_ru_seed44","2024-10-09T04:15:49.000Z","183","2024-10-09T04:18:52.000Z","gr007.hpc.nyu.edu","nfgqcpj8","-","2024-10-09T04:18:52.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_ru_seed44","0.33707865168539325","0.29707594722929254","0.3274863996548165","0.33707865168539325","0.4431818181818182","0.3973711933249437","0.4433412326220332","0.4431818181818182"
"ar_model_train_ru_seed42","2024-10-09T04:09:43.000Z","181","2024-10-09T04:12:44.000Z","gr007.hpc.nyu.edu","8ofevjqg","-","2024-10-09T04:12:44.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_ru_seed42","0.33707865168539325","0.30454914835904584","0.3394459389021583","0.33707865168539325","0.3977272727272727","0.360666841386964","0.3616893064043799","0.3977272727272727"
"ar_model_train_hi_seed42","2024-10-09T02:58:06.000Z","161","2024-10-09T03:00:47.000Z","gr007.hpc.nyu.edu","8mdzf2e9","-","2024-10-09T03:00:47.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_hi_seed42","0.3680981595092024","0.33580977845866394","0.40054614449033615","0.3680981595092024","0.348993288590604","0.33557922008278285","0.3612070343064326","0.348993288590604"
"ar_model_train_hi_seed46","2024-10-09T02:55:25.000Z","160","2024-10-09T02:58:05.000Z","gr007.hpc.nyu.edu","8jlegsyw","-","2024-10-09T02:58:05.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_hi_seed46","0.3496932515337423","0.3242138864372205","0.3746210697672264","0.3496932515337423","0.3825503355704698","0.3457668235548169","0.5206878044191585","0.3825503355704698"
"ar_model_train_en_seed42","2024-10-09T01:13:42.000Z","249","2024-10-09T01:17:51.000Z","gr007.hpc.nyu.edu","u468i7jx","-","2024-10-09T01:17:51.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_en_seed42","0.5202702702702703","0.4977410485706947","0.5285343627530282","0.5202702702702703","0.5371024734982333","0.4931425512170704","0.5287151127560666","0.5371024734982333"
"ar_model_train_en_seed42","2024-10-09T00:52:41.000Z","257","2024-10-09T00:56:58.000Z","gr007.hpc.nyu.edu","wbv030zp","-","2024-10-09T00:56:58.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_en_seed42","0.5202702702702703","0.5071723242909716","0.5209113552960302","0.5202702702702703","0.5335689045936396","0.5147209512346275","0.5196042146907665","0.5335689045936396"
"ar_model_train_fr_seed43","2024-10-09T03:57:56.000Z","176","2024-10-09T04:00:52.000Z","gr007.hpc.nyu.edu","8cx26tp1","-","2024-10-09T04:00:52.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_fr_seed43","0.2594594594594595","0.10959925442684064","0.06947275143996455","0.2594594594594595","0.3212121212121212","0.16305144467935165","0.14296337609221044","0.3212121212121212"
"ar_model_train_ru_seed45","2024-10-09T04:49:41.000Z","182","2024-10-09T04:52:43.000Z","gr007.hpc.nyu.edu","2a9mapww","-","2024-10-09T04:52:43.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_ru_seed45","0.3539325842696629","0.3321628766037768","0.3269464986475675","0.3539325842696629","0.3636363636363637","0.337696556302547","0.3384154889797845","0.3636363636363637"
"en_model_train_ar_seed42","2024-10-09T06:13:47.000Z","188","2024-10-09T06:16:55.000Z","gr001.hpc.nyu.edu","mj2jm4qg","-","2024-10-09T06:16:55.000Z","","bert-base-uncased","./results_bert-base-uncased_ar_seed42","0.4805825242718446","0.4657660823734941","0.4589189449099744","0.4805825242718446","0.5408163265306123","0.5142521564720423","0.5366130799981599","0.5408163265306123"
"en_model_train_fr_seed44","2024-10-09T07:41:52.000Z","173","2024-10-09T07:44:45.000Z","gr001.hpc.nyu.edu","mikxcsd7","-","2024-10-09T07:44:45.000Z","","bert-base-uncased","./results_bert-base-uncased_fr_seed44","0.5405405405405406","0.5411883481986575","0.5565438165438166","0.5405405405405406","0.5515151515151515","0.5502009636510955","0.5815058479532164","0.5515151515151515"
"en_model_train_hi_seed43","2024-10-09T07:01:38.000Z","144","2024-10-09T07:04:02.000Z","gr001.hpc.nyu.edu","mdeaypsn","-","2024-10-09T07:04:02.000Z","","bert-base-uncased","./results_bert-base-uncased_hi_seed43","0.44171779141104295","0.4099025532729052","0.42618703078825776","0.44171779141104295","0.5234899328859061","0.497759489563645","0.5132896559071056","0.5234899328859061"
"en_model_train_hi_seed43","2024-10-09T07:13:55.000Z","149","2024-10-09T07:16:24.000Z","gr001.hpc.nyu.edu","2a3e3pp4","-","2024-10-09T07:16:24.000Z","","bert-base-uncased","./results_bert-base-uncased_hi_seed43","0.3987730061349693","0.36357695286774266","0.4020726514724914","0.3987730061349693","0.4228187919463087","0.37781167710489194","0.3658811458175641","0.4228187919463087"
"en_model_train_fr_seed43","2024-10-09T07:39:08.000Z","163","2024-10-09T07:41:51.000Z","gr001.hpc.nyu.edu","n6epam3t","-","2024-10-09T07:41:51.000Z","","bert-base-uncased","./results_bert-base-uncased_fr_seed43","0.5297297297297298","0.5172472023676763","0.5446023715670869","0.5297297297297298","0.5212121212121212","0.5061668447694561","0.5720217721865688","0.5212121212121212"
"en_model_train_en_seed45","2024-10-09T06:05:35.000Z","245","2024-10-09T06:09:40.000Z","gr001.hpc.nyu.edu","2s53l4sx","-","2024-10-09T06:09:40.000Z","","bert-base-uncased","./results_bert-base-uncased_en_seed45","0.19256756756756757","0.1088208338208338","0.2266457913009637","0.19256756756756757","0.1696113074204947","0.09740552506631456","0.14492761883050267","0.1696113074204947"
"en_model_train_en_seed44","2024-10-09T06:01:30.000Z","244","2024-10-09T06:05:34.000Z","gr001.hpc.nyu.edu","3a6zgpmv","-","2024-10-09T06:05:34.000Z","","bert-base-uncased","./results_bert-base-uncased_en_seed44","0.26013513513513514","0.13375748045629351","0.3443087318087318","0.26013513513513514","0.22968197879858657","0.1229852919668544","0.29945901352101156","0.22968197879858657"
"en_model_train_en_seed44","2024-10-09T05:20:35.000Z","244","2024-10-09T05:24:39.000Z","gr001.hpc.nyu.edu","zv6towf0","-","2024-10-09T05:24:39.000Z","","bert-base-uncased","./results_bert-base-uncased_en_seed44","0.6013513513513513","0.5818267646954717","0.6162357073112222","0.6013513513513513","0.5618374558303887","0.5383552669854063","0.5546361003205467","0.5618374558303887"
"en_model_train_ru_seed46","2024-10-09T08:28:31.000Z","168","2024-10-09T08:31:19.000Z","gr001.hpc.nyu.edu","l1o9r138","-","2024-10-09T08:31:19.000Z","","bert-base-uncased","./results_bert-base-uncased_ru_seed46","0.4887640449438202","0.4651356631086555","0.47392041484441966","0.4887640449438202","0.5227272727272727","0.4995021655211373","0.5077550544262501","0.5227272727272727"
"en_model_train_ru_seed46","2024-10-09T08:56:34.000Z","169","2024-10-09T08:59:23.000Z","gr001.hpc.nyu.edu","klz959tw","-","2024-10-09T08:59:23.000Z","","bert-base-uncased","./results_bert-base-uncased_ru_seed46","0.19662921348314608","0.1408247370426078","0.16382318154937908","0.19662921348314608","0.2102272727272727","0.16177560882876754","0.18558726652716423","0.2102272727272727"
"en_model_train_ar_seed43","2024-10-09T06:47:20.000Z","177","2024-10-09T06:50:17.000Z","gr001.hpc.nyu.edu","w6hrohfo","-","2024-10-09T06:50:17.000Z","","bert-base-uncased","./results_bert-base-uncased_ar_seed43","0.35436893203883496","0.20488668941693008","0.1587422455497841","0.35436893203883496","0.34183673469387754","0.1956052262174711","0.15216836734693878","0.34183673469387754"
"en_model_train_ru_seed43","2024-10-09T08:20:03.000Z","168","2024-10-09T08:22:51.000Z","gr001.hpc.nyu.edu","kkwcghrt","-","2024-10-09T08:22:51.000Z","","bert-base-uncased","./results_bert-base-uncased_ru_seed43","0.449438202247191","0.4258008471259413","0.43871968057463545","0.449438202247191","0.5056818181818182","0.48976159822703896","0.4966112018551858","0.5056818181818182"
"en_model_train_ru_seed44","2024-10-09T08:50:56.000Z","166","2024-10-09T08:53:42.000Z","gr001.hpc.nyu.edu","kivmnx2c","-","2024-10-09T08:53:42.000Z","","bert-base-uncased","./results_bert-base-uncased_ru_seed44","0.2303370786516854","0.1710207254710535","0.15988061714774293","0.2303370786516854","0.25","0.20179311537372285","0.1881315542746024","0.25"
"en_model_train_ru_seed45","2024-10-09T08:53:43.000Z","170","2024-10-09T08:56:33.000Z","gr001.hpc.nyu.edu","3p9uwzcp","-","2024-10-09T08:56:33.000Z","","bert-base-uncased","./results_bert-base-uncased_ru_seed45","0.2303370786516854","0.16298863699054952","0.14537185660781166","0.2303370786516854","0.25","0.1771987322508673","0.16416666666666666","0.25"
"en_model_train_en_seed45","2024-10-09T05:24:40.000Z","243","2024-10-09T05:28:43.000Z","gr001.hpc.nyu.edu","kbkg7wd6","-","2024-10-09T05:28:43.000Z","","bert-base-uncased","./results_bert-base-uncased_en_seed45","0.625","0.6177703318807612","0.6230282594412248","0.625","0.5724381625441696","0.5594754174534353","0.5522822395119621","0.5724381625441696"
"en_model_train_ru_seed44","2024-10-09T08:36:57.000Z","167","2024-10-09T08:39:44.000Z","gr001.hpc.nyu.edu","1zx21ici","-","2024-10-09T08:39:44.000Z","","bert-base-uncased","./results_bert-base-uncased_ru_seed44","0.43258426966292135","0.34531016391454006","0.32154683605423534","0.43258426966292135","0.4375","0.3596276805515277","0.3312413930883358","0.4375"
"en_model_train_hi_seed45","2024-10-09T07:31:26.000Z","150","2024-10-09T07:33:56.000Z","gr001.hpc.nyu.edu","3pi6qmfw","-","2024-10-09T07:33:56.000Z","","bert-base-uncased","./results_bert-base-uncased_hi_seed45","0.2331288343558282","0.17760966139201617","0.2202377647614024","0.2331288343558282","0.2550335570469799","0.19980827730580175","0.29406738322315856","0.2550335570469799"
"en_model_train_ru_seed43","2024-10-09T08:34:08.000Z","168","2024-10-09T08:36:56.000Z","gr001.hpc.nyu.edu","oofnn352","-","2024-10-09T08:36:56.000Z","","bert-base-uncased","./results_bert-base-uncased_ru_seed43","0.42696629213483145","0.35628791301578366","0.31280532486565704","0.42696629213483145","0.4431818181818182","0.3694807393863998","0.3324935834960034","0.4431818181818182"
"en_model_train_en_seed42","2024-10-09T05:53:18.000Z","244","2024-10-09T05:57:22.000Z","gr001.hpc.nyu.edu","xalx0yy9","-","2024-10-09T05:57:22.000Z","","bert-base-uncased","./results_bert-base-uncased_en_seed42","0.30743243243243246","0.1465481025066517","0.0962033462033462","0.30743243243243246","0.3215547703180212","0.1628784641980827","0.2252650176678445","0.3215547703180212"
"en_model_train_ru_seed42","2024-10-09T08:31:20.000Z","167","2024-10-09T08:34:07.000Z","gr001.hpc.nyu.edu","xbfn7po0","-","2024-10-09T08:34:07.000Z","","bert-base-uncased","./results_bert-base-uncased_ru_seed42","0.43258426966292135","0.360938847400228","0.31567781922167376","0.43258426966292135","0.4375","0.3608974625275048","0.31501889192678667","0.4375"
"en_model_train_fr_seed42","2024-10-09T08:03:41.000Z","163","2024-10-09T08:06:24.000Z","gr001.hpc.nyu.edu","j6ym30u4","-","2024-10-09T08:06:24.000Z","","bert-base-uncased","./results_bert-base-uncased_fr_seed42","0.25405405405405407","0.14607341841046134","0.1448175908935403","0.25405405405405407","0.1939393939393939","0.11043733117191144","0.4365506125080593","0.1939393939393939"
"en_model_train_en_seed45","2024-10-09T05:45:04.000Z","249","2024-10-09T05:49:13.000Z","gr001.hpc.nyu.edu","zrprx48v","-","2024-10-09T05:49:13.000Z","","bert-base-uncased","./results_bert-base-uncased_en_seed45","0.44256756756756754","0.32056127596879946","0.27914120642381507","0.44256756756756754","0.4876325088339223","0.3709824075952902","0.3827537236659659","0.4876325088339223"
"en_model_train_fr_seed45","2024-10-09T08:11:49.000Z","160","2024-10-09T08:14:29.000Z","gr001.hpc.nyu.edu","iwahdzom","-","2024-10-09T08:14:29.000Z","","bert-base-uncased","./results_bert-base-uncased_fr_seed45","0.23243243243243245","0.16718782559273357","0.2663721413721414","0.23243243243243245","0.2787878787878788","0.20707577312239425","0.33538828910638013","0.2787878787878788"
"en_model_train_ar_seed43","2024-10-09T06:16:56.000Z","187","2024-10-09T06:20:03.000Z","gr001.hpc.nyu.edu","xi61x3if","-","2024-10-09T06:20:03.000Z","","bert-base-uncased","./results_bert-base-uncased_ar_seed43","0.46116504854368934","0.4458553395149411","0.5174995787847557","0.46116504854368934","0.5255102040816326","0.5069037252837992","0.5878031035286659","0.5255102040816326"
"en_model_train_ru_seed46","2024-10-09T08:42:32.000Z","167","2024-10-09T08:45:19.000Z","gr001.hpc.nyu.edu","pfy2y372","-","2024-10-09T08:45:19.000Z","","bert-base-uncased","./results_bert-base-uncased_ru_seed46","0.3764044943820225","0.31440176156148747","0.2884343135673709","0.3764044943820225","0.4204545454545454","0.35294420777179397","0.32902932254867995","0.4204545454545454"
"en_model_train_en_seed43","2024-10-09T05:57:24.000Z","245","2024-10-09T06:01:29.000Z","gr001.hpc.nyu.edu","i8rrrbw3","-","2024-10-09T06:01:29.000Z","","bert-base-uncased","./results_bert-base-uncased_en_seed43","0.34459459459459457","0.21687012312012313","0.22581780949747704","0.34459459459459457","0.35335689045936397","0.22154898987937857","0.23155707187631155","0.35335689045936397"
"en_model_train_en_seed44","2024-10-09T05:41:00.000Z","243","2024-10-09T05:45:03.000Z","gr001.hpc.nyu.edu","hwer1jte","-","2024-10-09T05:45:03.000Z","","bert-base-uncased","./results_bert-base-uncased_en_seed44","0.5101351351351351","0.4454568345794141","0.4448379589515845","0.5101351351351351","0.48056537102473496","0.4268038261830261","0.45938306279065005","0.48056537102473496"
"en_model_train_fr_seed46","2024-10-09T08:14:31.000Z","163","2024-10-09T08:17:14.000Z","gr001.hpc.nyu.edu","pl3pncow","-","2024-10-09T08:17:14.000Z","","bert-base-uncased","./results_bert-base-uncased_fr_seed46","0.2594594594594595","0.12517608517608517","0.09287181918760865","0.2594594594594595","0.30303030303030304","0.1701840772312525","0.13208080808080808","0.30303030303030304"
"en_model_train_hi_seed46","2024-10-09T07:33:57.000Z","148","2024-10-09T07:36:25.000Z","gr001.hpc.nyu.edu","xqt1yr43","-","2024-10-09T07:36:25.000Z","","bert-base-uncased","./results_bert-base-uncased_hi_seed46","0.10429447852760736","0.06251660598637802","0.056195514121792696","0.10429447852760736","0.19463087248322147","0.13829000009697176","0.11912875358550344","0.19463087248322147"
"en_model_train_hi_seed42","2024-10-09T07:23:58.000Z","149","2024-10-09T07:26:27.000Z","gr001.hpc.nyu.edu","xra5i4e9","-","2024-10-09T07:26:27.000Z","","bert-base-uncased","./results_bert-base-uncased_hi_seed42","0.1901840490797546","0.12196304650795248","0.09163706813044882","0.1901840490797546","0.2348993288590604","0.14180494849105132","0.10615636916995567","0.2348993288590604"
"en_model_train_hi_seed44","2024-10-09T07:28:57.000Z","148","2024-10-09T07:31:25.000Z","gr001.hpc.nyu.edu","grldsp50","-","2024-10-09T07:31:25.000Z","","bert-base-uncased","./results_bert-base-uncased_hi_seed44","0.15337423312883436","0.04100915324300384","0.02366886313716579","0.15337423312883436","0.26174496644295303","0.1254996882678696","0.13219162230965056","0.26174496644295303"
"en_model_train_en_seed42","2024-10-09T05:12:18.000Z","252","2024-10-09T05:16:30.000Z","gr001.hpc.nyu.edu","gpcx13yb","-","2024-10-09T05:16:30.000Z","","bert-base-uncased","./results_bert-base-uncased_en_seed42","0.625","0.626131084597189","0.6382102325650713","0.625","0.5477031802120141","0.5376943385486995","0.5332730488078645","0.5477031802120141"
"en_model_train_ar_seed44","2024-10-09T06:20:04.000Z","187","2024-10-09T06:23:11.000Z","gr001.hpc.nyu.edu","zjhxrswp","-","2024-10-09T06:23:11.000Z","","bert-base-uncased","./results_bert-base-uncased_ar_seed44","0.4563106796116505","0.4321856283514996","0.42748487549615016","0.4563106796116505","0.5204081632653061","0.4945794620549904","0.48079730588405784","0.5204081632653061"
"en_model_train_ar_seed46","2024-10-09T06:26:22.000Z","189","2024-10-09T06:29:31.000Z","gr001.hpc.nyu.edu","4x8a7pkr","-","2024-10-09T06:29:31.000Z","","bert-base-uncased","./results_bert-base-uncased_ar_seed46","0.4805825242718446","0.47027722246575254","0.5140374619986271","0.4805825242718446","0.5153061224489796","0.4984515920407668","0.5614660215406484","0.5153061224489796"
"en_model_train_ar_seed46","2024-10-09T06:56:13.000Z","178","2024-10-09T06:59:11.000Z","gr001.hpc.nyu.edu","g0yy8td4","-","2024-10-09T06:59:11.000Z","","bert-base-uncased","./results_bert-base-uncased_ar_seed46","0.2766990291262136","0.14493620645811547","0.10528348441774392","0.2766990291262136","0.25","0.13251231527093596","0.1214285714285714","0.25"
"en_model_train_fr_seed43","2024-10-09T07:52:49.000Z","160","2024-10-09T07:55:29.000Z","gr001.hpc.nyu.edu","14980clh","-","2024-10-09T07:55:29.000Z","","bert-base-uncased","./results_bert-base-uncased_fr_seed43","0.40540540540540543","0.32381946287100566","0.28099830071719284","0.40540540540540543","0.4121212121212121","0.34696744329328605","0.3974571681338599","0.4121212121212121"
"en_model_train_ar_seed43","2024-10-09T06:32:36.000Z","176","2024-10-09T06:35:32.000Z","gr001.hpc.nyu.edu","q7wgp1tu","-","2024-10-09T06:35:32.000Z","","bert-base-uncased","./results_bert-base-uncased_ar_seed43","0.4077669902912621","0.36080611826034975","0.360634511119948","0.4077669902912621","0.4336734693877551","0.3754321602915828","0.4149659863945578","0.4336734693877551"
"en_model_train_en_seed46","2024-10-09T06:09:41.000Z","244","2024-10-09T06:13:45.000Z","gr001.hpc.nyu.edu","flbqx182","-","2024-10-09T06:13:45.000Z","","bert-base-uncased","./results_bert-base-uncased_en_seed46","0.17905405405405406","0.10176966721592744","0.07144630090980775","0.17905405405405406","0.2049469964664311","0.10789025944611794","0.07324495326965395","0.2049469964664311"
"en_model_train_ru_seed42","2024-10-09T08:45:20.000Z","166","2024-10-09T08:48:06.000Z","gr001.hpc.nyu.edu","fdv0oxrh","-","2024-10-09T08:48:06.000Z","","bert-base-uncased","./results_bert-base-uncased_ru_seed42","0.19662921348314608","0.09818601900622996","0.07596055629763494","0.19662921348314608","0.19886363636363635","0.1011294388983731","0.0839442815249267","0.19886363636363635"
"en_model_train_en_seed43","2024-10-09T05:36:55.000Z","244","2024-10-09T05:40:59.000Z","gr001.hpc.nyu.edu","ex2g6fwt","-","2024-10-09T05:40:59.000Z","","bert-base-uncased","./results_bert-base-uncased_en_seed43","0.47635135135135137","0.37575112419964274","0.3983882394194124","0.47635135135135137","0.4946996466431096","0.4036015368478192","0.4550481850305172","0.4946996466431096"
"en_model_train_fr_seed42","2024-10-09T07:50:08.000Z","159","2024-10-09T07:52:47.000Z","gr001.hpc.nyu.edu","qugzmifh","-","2024-10-09T07:52:47.000Z","","bert-base-uncased","./results_bert-base-uncased_fr_seed42","0.3837837837837838","0.3468392805202965","0.3247837485464604","0.3837837837837838","0.4303030303030303","0.3886428501237448","0.40851687745805393","0.4303030303030303"
"en_model_train_fr_seed46","2024-10-09T07:47:28.000Z","159","2024-10-09T07:50:07.000Z","gr001.hpc.nyu.edu","vo88yrbu","-","2024-10-09T07:50:07.000Z","","bert-base-uncased","./results_bert-base-uncased_fr_seed46","0.5513513513513514","0.5389532959322865","0.5666432666432666","0.5513513513513514","0.5393939393939394","0.5231546927227507","0.5635392062818114","0.5393939393939394"
"en_model_train_hi_seed44","2024-10-09T07:04:04.000Z","146","2024-10-09T07:06:30.000Z","gr001.hpc.nyu.edu","5jehom7u","-","2024-10-09T07:06:30.000Z","","bert-base-uncased","./results_bert-base-uncased_hi_seed44","0.44171779141104295","0.4035582736999001","0.4603932490069982","0.44171779141104295","0.5436241610738255","0.494226432600453","0.5106888265726637","0.5436241610738255"
"en_model_train_en_seed42","2024-10-09T05:32:48.000Z","246","2024-10-09T05:36:54.000Z","gr001.hpc.nyu.edu","r7ckhut8","-","2024-10-09T05:36:54.000Z","","bert-base-uncased","./results_bert-base-uncased_en_seed42","0.4358108108108108","0.31812273160834525","0.27340403189917756","0.4358108108108108","0.4840989399293286","0.3767438777205121","0.3565583743881286","0.4840989399293286"
"en_model_train_fr_seed46","2024-10-09T08:00:57.000Z","163","2024-10-09T08:03:40.000Z","gr001.hpc.nyu.edu","ek3c47pr","-","2024-10-09T08:03:40.000Z","","bert-base-uncased","./results_bert-base-uncased_fr_seed46","0.43243243243243246","0.39562384372377296","0.3673869731800766","0.43243243243243246","0.43636363636363634","0.3891679952286013","0.3563499777650721","0.43636363636363634"
"en_model_train_hi_seed42","2024-10-09T07:11:26.000Z","148","2024-10-09T07:13:54.000Z","gr001.hpc.nyu.edu","rifr4zaz","-","2024-10-09T07:13:54.000Z","","bert-base-uncased","./results_bert-base-uncased_hi_seed42","0.3803680981595092","0.33201517561435756","0.32921816552117966","0.3803680981595092","0.37583892617449666","0.3440546052135049","0.344806958298452","0.37583892617449666"
